Time,SLP1,SST1,SSTarc,SATarc
1900.041667,0.083534,0.547130326,0.13155,1.3376
1900.125,-0.1986,0.441221557,0.13913,-0.28372
1900.208333,2.1289,0.774730897,0.25903,0.85001
1900.291667,0.60728,0.81290104,0.26444,-0.18834
1900.375,0.38404,0.479450587,0.2467,0.10577
1900.458333,1.426,0.579818726,0.32286,0.31793
1900.541667,1.3117,0.614453374,0.31798,-0.042291
1900.625,-1.1002,0.906960916,0.4212,-0.73501
1900.708333,-1.6115,0.616419854,0.31587,-0.53628
1900.791667,-0.98234,0.625566075,0.39357,-0.72724
1900.875,1.0526,0.130041274,0.10565,-0.41245
1900.958333,0.16329,0.402732294,0.22473,0.89191
1901.041667,-0.73231,0.424289676,0.23936,-0.12282
1901.125,0.71598,0.554393652,0.28836,-0.79679
1901.208333,-0.91195,0.300319856,0.1862,0.49001
1901.291667,-2.1302,-0.025364412,-0.018019,-0.84958
1901.375,-0.074477,-0.247743675,-0.10219,-0.56323
1901.458333,-0.21089,-0.744031861,-0.40011,-0.63148
1901.541667,0.52036,-1.073537247,-0.62776,-0.70279
1901.625,-0.24742,-0.740099037,-0.40871,-0.19332
1901.708333,-0.12445,-0.797105698,-0.54252,-0.97615
1901.791667,-0.62027,-0.360876119,-0.27545,1.0632
1901.875,-0.089213,-0.003446378,-0.10943,0.36475
1901.958333,-0.33749,-0.11300476,-0.083461,-0.1989
1902.041667,-0.87273,-0.287388817,-0.098785,0.015395
1902.125,0.70768,-0.339738082,-0.068167,0.97261
1902.208333,-1.7751,-0.477161626,-0.093129,-0.83889
1902.291667,-0.10468,-0.270624637,-0.045618,-0.48173
1902.375,-0.31935,-0.225071922,-0.14863,-0.28128
1902.458333,1.8921,0.339670254,0.13984,0.25134
1902.541667,-0.37851,0.602984192,0.2205,-0.39614
1902.625,-1.0739,-0.203174695,-0.18092,-0.67873
1902.708333,-1.5365,-0.502908386,-0.25161,-0.61441
1902.791667,0.087584,0.069366137,0.047264,0.055537
1902.875,-0.15174,0.476012582,0.19789,-0.95798
1902.958333,-0.74111,0.171376116,0.063226,0.25513
1903.041667,-0.80972,-0.649534889,-0.22403,-0.052755
1903.125,-0.6157,-0.933567095,-0.31026,-1.8636
1903.208333,0.34249,-1.346189108,-0.39246,-1.0547
1903.291667,-1.1514,-1.832064645,-0.68382,-0.93537
1903.375,-1.0475,-1.495598186,-0.61271,-0.66263
1903.458333,0.65979,-1.569003234,-0.66469,0.17388
1903.541667,-1.5977,-0.363593637,-0.20718,-0.78254
1903.625,-0.45384,-0.212955783,-0.097548,-0.35869
1903.708333,-1.765,-0.397019599,-0.18331,-0.57905
1903.791667,-1.4903,-0.50262787,-0.18885,-0.049122
1903.875,0.15073,-0.635355446,-0.21679,-0.396
1903.958333,-1.0567,-0.763721372,-0.26156,1.0178
1904.041667,-2.4838,-1.146844104,-0.47384,-0.28825
1904.125,-0.13307,-0.642958979,-0.3392,-1.8861
1904.208333,0.78855,-0.502517946,-0.15578,-1.3431
1904.291667,-0.42695,-0.949152819,-0.2793,0.27215
1904.375,-0.66852,-1.14059805,-0.4634,-0.19478
1904.458333,-2.2697,-1.545633066,-0.72847,-0.42864
1904.541667,-1.1606,-1.426368192,-0.82482,-0.57723
1904.625,-1.771,-1.002362247,-0.68037,-0.58609
1904.708333,-1.1591,-0.356530159,-0.2957,-0.15308
1904.791667,-1.1386,-0.109400192,-0.023735,0.72057
1904.875,0.33317,-0.639746817,-0.2825,0.93408
1904.958333,-0.62903,-0.792555532,-0.26749,0.18027
1905.041667,0.18446,-0.894068047,-0.24948,0.439
1905.125,1.0358,-0.306250534,-0.019711,0.66842
1905.208333,1.1567,-0.150656257,0.13225,1.8947
1905.291667,1.1299,-0.08128013,0.053639,0.48616
1905.375,-0.80607,-0.427846368,-0.14649,-0.29606
1905.458333,-0.59065,-0.24620032,-0.21542,-0.37961
1905.541667,0.40625,0.347610441,0.084433,0.22463
1905.625,-0.45149,0.461914941,0.11357,-0.54197
1905.708333,-0.9548,0.231027985,0.0066083,-0.86017
1905.791667,-0.83143,-0.851941853,-0.56268,-1.0277
1905.875,-0.30472,-0.040854397,-0.10509,0.10127
1905.958333,-0.95894,-0.766481085,-0.33909,-0.12436
1906.041667,-1.206,-0.31278,-0.18501,-0.35421
1906.125,-0.036876,0.126260643,1.10E-05,1.3858
1906.208333,1.6494,-0.374494006,-0.10772,0.072168
1906.291667,-0.63798,-0.070835511,0.0084094,0.4846
1906.375,-0.31459,-0.025596127,-0.023426,-0.010259
1906.458333,0.83818,0.189535287,0.064303,0.13996
1906.541667,-0.032811,0.36703534,0.10148,0.62568
1906.625,2.4019,-0.515218286,-0.25142,-0.37859
1906.708333,-0.99728,-0.561339685,-0.17124,-0.42272
1906.791667,0.037559,-0.733485248,-0.32537,0.70584
1906.875,-0.17706,-0.624895042,-0.29886,-0.10729
1906.958333,-0.73042,-0.856514699,-0.36579,0.23367
1907.041667,-0.12575,-0.379521743,-0.21444,-1.5802
1907.125,-0.45421,-0.5194805,-0.31608,-0.17243
1907.208333,-0.91525,-0.181004048,-0.19148,-1.6283
1907.291667,0.020686,-0.046211962,-0.0016389,-0.10154
1907.375,0.75697,-0.222194539,-0.049348,0.30467
1907.458333,-0.82171,0.300004214,0.1319,-0.44022
1907.541667,0.48018,0.25826359,0.073685,-0.14107
1907.625,-1.46,-0.211747419,-0.17551,-0.98008
1907.708333,-1.092,-0.747437449,-0.39814,-0.55141
1907.791667,-0.64963,-0.544441918,-0.20313,0.4151
1907.875,-1.1259,-0.793794366,-0.25386,0.55594
1907.958333,-0.22145,-0.727531275,-0.2428,0.30445
1908.041667,-1.2208,-1.039465929,-0.3705,0.54919
1908.125,-1.703,-1.655102882,-0.65709,-0.37517
1908.208333,-1.5412,-1.270996792,-0.43991,-0.057576
1908.291667,-1.2099,-1.366348561,-0.49167,-0.19128
1908.375,-1.0397,-1.889338382,-0.81849,-0.96606
1908.458333,-1.6492,-2.01638003,-0.97422,-0.88206
1908.541667,-0.16425,-2.279573362,-1.1606,-0.27157
1908.625,-0.61971,-2.642521528,-1.2633,-0.96723
1908.708333,-1.6207,-1.859922221,-0.99314,-1.2955
1908.791667,-0.48388,-1.872866175,-0.97306,-1.4315
1908.875,0.79093,-0.684200156,-0.38674,0.18581
1908.958333,-1.2418,-0.3945326,-0.21033,-0.52752
1909.041667,0.18328,-0.905377333,-0.32422,-2.5013
1909.125,-1.0379,-1.536466454,-0.51943,-1.4298
1909.208333,-1.1422,-1.533203679,-0.54663,-1.0754
1909.291667,-1.3575,-1.335386764,-0.51177,-0.7536
1909.375,-1.0829,-1.44370163,-0.56981,-1.2404
1909.458333,-1.4837,-1.780575082,-0.72373,-0.79552
1909.541667,-1.4438,-2.233605116,-1.0393,-0.99751
1909.625,-1.552,-2.554935433,-1.213,-1.0363
1909.708333,-1.9612,-2.454459416,-1.2589,-0.78366
1909.791667,-1.2853,-2.054447349,-1.0524,-0.74685
1909.875,-1.5173,-2.328778249,-1.1151,-1.0635
1909.958333,-0.064846,-2.630427009,-1.1259,-1.1847
1910.041667,-2.2672,-2.215988206,-0.9437,-0.79922
1910.125,-0.821,-2.197136777,-0.90105,-1.6251
1910.208333,-0.12922,-2.619771675,-0.98727,0.12651
1910.291667,-0.81698,-2.963668016,-1.108,-0.61308
1910.375,0.0037282,-2.536695668,-1.0699,-0.18515
1910.458333,-2.0596,-2.273427437,-1.0444,-1.5287
1910.541667,-0.3857,-2.179220631,-1.0204,-0.64875
1910.625,-1.3515,-2.034247171,-1.0374,-1.0875
1910.708333,-1.0196,-1.681526609,-0.90378,-0.38163
1910.791667,-1.7041,-2.444089971,-1.057,-0.28084
1910.875,-0.14569,-2.541792713,-1.1158,-0.29412
1910.958333,0.05588,-2.40127301,-0.92657,0.14612
1911.041667,-1.0095,-1.739734925,-0.70993,-1.4644
1911.125,-1.1236,-2.100155146,-0.86328,-1.5992
1911.208333,-0.78372,-1.708007372,-0.72948,-0.52797
1911.291667,-0.88264,-1.535669691,-0.68224,-1.77
1911.375,-1.0443,-1.933865498,-0.87735,-1.4433
1911.458333,-0.58162,-1.783520868,-0.83591,-1.4852
1911.541667,-0.13265,-2.046928201,-1.0081,-0.32866
1911.625,-0.73085,-1.656671656,-0.90469,-0.41162
1911.708333,-2.2242,-1.481885834,-0.68298,-0.85074
1911.791667,0.17672,-1.940532211,-0.7841,-0.066879
1911.875,-1.3666,-1.500297676,-0.56233,-0.76088
1911.958333,-1.589,-1.871576613,-0.85732,-0.44734
1912.041667,0.55859,-1.67425796,-0.78431,0.77954
1912.125,-0.20589,-0.940992346,-0.51811,1.1171
1912.208333,-0.62874,-1.392448408,-0.64933,-0.53168
1912.291667,-1.6991,-0.920862824,-0.42752,-0.59439
1912.375,-0.70428,-0.315790079,-0.051882,0.094824
1912.458333,-0.34293,-0.501945198,-0.13487,-0.46268
1912.541667,-0.18228,-0.65606486,-0.12609,-0.55618
1912.625,0.47699,-0.776031111,-0.34769,-0.96022
1912.708333,-0.80083,-1.181959317,-0.48206,-0.45156
1912.791667,-1.4881,-1.6367269,-0.64928,-0.84447
1912.875,-0.86328,-1.675419955,-0.68934,0.095083
1912.958333,-1.9193,-1.620316621,-0.67425,0.079267
1913.041667,-1.5212,-2.380423001,-1.0142,-1.6708
1913.125,0.18512,-1.347688383,-0.58023,-0.36486
1913.208333,-0.95265,-1.304644411,-0.57731,-0.79154
1913.291667,-0.94664,-1.693375385,-0.74194,-0.73143
1913.375,-0.185,-1.19310936,-0.56698,-0.75797
1913.458333,-0.4266,-1.135063282,-0.47379,-0.23404
1913.541667,-1.9022,-1.112719168,-0.45025,-0.26092
1913.625,0.0093043,-1.279523515,-0.56063,0.19444
1913.708333,-0.72042,-1.377864883,-0.60203,-0.15223
1913.791667,-0.88486,-1.272454491,-0.55429,-0.47802
1913.875,-1.5237,-1.175385112,-0.53502,-0.045388
1913.958333,0.56007,-1.295594075,-0.61228,0.29474
1914.041667,-0.58108,-1.356811597,-0.51357,0.23316
1914.125,0.2787,-0.99070125,-0.35276,0.54614
1914.208333,-0.4395,-0.354269542,-0.14909,0.78311
1914.291667,0.95709,-0.150183796,0.019943,0.34382
1914.375,-1.0343,-0.532862685,-0.16639,-0.20585
1914.458333,-0.91769,-1.052010327,-0.47163,-0.62225
1914.541667,-0.59256,-1.207187288,-0.56954,-0.76399
1914.625,-0.81789,-1.069274202,-0.48962,-0.77864
1914.708333,-2.5337,-1.26564919,-0.49789,-1.0435
1914.791667,0.035201,-0.977493094,-0.33026,0.9964
1914.875,-0.74816,-1.252411172,-0.45283,0.37204
1914.958333,-0.18543,-0.756867866,-0.25171,-0.77991
1915.041667,-0.46444,-1.058186289,-0.31422,0.64067
1915.125,-1.0996,-1.198788409,-0.39549,-0.28613
1915.208333,0.98514,-0.307135654,-0.0516,1.7887
1915.291667,0.32167,-0.096158788,0.044281,0.31529
1915.375,1.8896,-0.245864887,-0.079918,0.51783
1915.458333,-2.1156,0.049789824,0.023415,0.20368
1915.541667,-0.34877,0.162642943,0.042537,0.38192
1915.625,-0.31043,0.021985214,-0.020105,0.32467
1915.708333,-0.83408,-0.511793107,-0.21404,-0.29903
1915.791667,-1.2286,-1.145371785,-0.473,-0.45718
1915.875,-2.6131,-0.883849206,-0.36483,-0.74055
1915.958333,-1.5419,-1.147392896,-0.4477,0.050262
1916.041667,-0.64903,-1.730267792,-0.61909,-2.8595
1916.125,-0.51622,-1.36920861,-0.47941,-0.16363
1916.208333,-0.59421,-1.488774453,-0.5103,-0.45485
1916.291667,-0.85983,-1.044679677,-0.33155,0.47895
1916.375,-2.641,-1.781166672,-0.71774,-1.0152
1916.458333,-1.1,-2.205084606,-0.97001,-0.92648
1916.541667,-1.3137,-2.394895376,-1.0667,-0.87145
1916.625,-1.3643,-2.809343135,-1.2771,-0.84527
1916.708333,-1.5773,-2.251875048,-1.0112,-0.71562
1916.791667,-2.3769,-2.450562179,-1.1021,-0.98183
1916.875,-2.4079,-2.256817149,-1.0215,-1.3411
1916.958333,-0.51962,-2.485564705,-1.0707,-2.1328
1917.041667,-1.3586,-2.181792635,-0.9276,-2.4022
1917.125,-0.31897,-1.348645301,-0.60018,-1.1655
1917.208333,-2.3759,-1.912535532,-0.81582,-1.3602
1917.291667,-0.10273,-1.828076794,-0.86202,-0.83326
1917.375,-1.4179,-1.382570973,-0.71034,-1.0359
1917.458333,-3.1539,-1.315037059,-0.73318,-0.47604
1917.541667,-1.9756,-0.909642263,-0.45904,-0.60181
1917.625,-1.6621,-1.097189446,-0.51514,-0.57901
1917.708333,-2.1045,-0.81491169,-0.41522,-0.40966
1917.791667,-1.0813,-0.914506798,-0.48466,-0.34141
1917.875,-0.6504,-0.862559512,-0.39133,-0.14202
1917.958333,0.86163,-0.293667055,-0.15,-1.0934
1918.041667,-0.4063,0.542275143,0.1831,0.17039
1918.125,-0.90026,-0.150149385,-0.13187,-1.329
1918.208333,-0.54327,-0.394861819,-0.18744,-1.0901
1918.291667,0.28007,-0.794714999,-0.24512,-0.74238
1918.375,-0.86101,-0.638809926,-0.2424,-1.1242
1918.458333,1.1695,-0.139719857,-0.099427,0.24062
1918.541667,0.81676,-0.030807024,-0.039985,-0.051411
1918.625,-0.69103,-0.280801722,-0.1203,-0.39287
1918.708333,-0.35374,-0.336894082,-0.091728,0.3489
1918.791667,-0.43146,-0.06931947,0.066351,0.20195
1918.875,-0.73551,-0.233956721,-0.047657,-0.89392
1918.958333,-1.5148,-1.814202978,-0.74247,-0.53315
1919.041667,-1.0811,-1.440487075,-0.55557,-1.1568
1919.125,-0.92052,-1.689455802,-0.66961,-0.7102
1919.208333,-0.20031,-1.551624377,-0.67319,-0.84427
1919.291667,1.1251,-1.372633879,-0.58354,0.039885
1919.375,0.69174,-1.417726129,-0.60204,-0.55108
1919.458333,0.63089,-1.41284457,-0.72768,-0.60169
1919.541667,-1.0418,-1.618631064,-0.78211,-0.56207
1919.625,-0.65085,-1.531598836,-0.73398,-0.39121
1919.708333,-0.18292,-0.91405752,-0.42223,-0.057002
1919.791667,-0.93056,-1.044275157,-0.45855,-1.3798
1919.875,-0.092186,-1.331891534,-0.61672,-0.70531
1919.958333,0.40542,-1.192709495,-0.64803,-0.70726
1920.041667,-0.30001,-1.107553588,-0.44974,-0.85353
1920.125,-0.41819,-0.763376531,-0.31412,0.42786
1920.208333,-1.255,-0.911415224,-0.43388,-1.1293
1920.291667,-0.41359,-1.017717542,-0.50915,-1.5618
1920.375,0.64743,-0.350697097,-0.231,-0.9237
1920.458333,0.25242,-0.518613014,-0.18958,-0.49889
1920.541667,0.018992,-0.716507847,-0.30833,-0.32258
1920.625,-0.056216,-1.526324099,-0.65933,-0.42525
1920.708333,-0.80365,-1.987290675,-0.85335,-1.0276
1920.791667,-0.028814,-1.645062128,-0.68423,-1.5739
1920.875,0.12112,-1.427601377,-0.5935,-0.1573
1920.958333,-0.40089,-1.554384409,-0.59273,-0.34033
1921.041667,-2.1204,-1.886555931,-0.69126,-0.85165
1921.125,0.053487,-1.413606132,-0.52703,-0.38104
1921.208333,-0.97522,-0.98423734,-0.36268,0.06022
1921.291667,-1.1624,-1.701006167,-0.65972,-0.5365
1921.375,-0.06504,-0.989358144,-0.48633,-0.86819
1921.458333,0.76436,-0.6629897,-0.32085,0.32151
1921.541667,-2.5759,-0.735376266,-0.46076,-0.70519
1921.625,-0.91087,-0.767451924,-0.3895,-0.47011
1921.708333,-1.3664,-0.865364183,-0.39456,-0.8702
1921.791667,-0.69849,-0.93878945,-0.37113,-0.020871
1921.875,0.41044,-0.67424878,-0.21822,-0.10374
1921.958333,-0.46373,-0.752865249,-0.26698,-0.058634
1922.041667,-1.3018,-0.684904618,-0.25555,-0.87087
1922.125,-1.3273,-1.158684376,-0.44629,-1.3916
1922.208333,-0.73968,-1.059045932,-0.39666,-1.6225
1922.291667,-2.0509,-1.099643982,-0.46315,-1.054
1922.375,-1.1196,-1.573317073,-0.74286,-0.54058
1922.458333,0.30543,-1.194480204,-0.49812,-0.16279
1922.541667,-2.2011,-0.298733898,-0.13162,-0.51719
1922.625,-0.92157,-0.436509754,-0.18903,-0.39176
1922.708333,-1.6399,-0.400934225,-0.16516,-0.05732
1922.791667,-0.47763,-0.684376325,-0.19645,0.35146
1922.875,-0.52676,-0.769800895,-0.24098,-0.64001
1922.958333,0.1329,-0.426842386,-0.1985,-0.54465
1923.041667,-1.639,-0.269681107,-0.15886,-0.22197
1923.125,-0.36994,-0.932672973,-0.33626,-0.67365
1923.208333,-1.3558,-0.890254756,-0.39053,-0.20492
1923.291667,0.29279,-0.48515458,-0.17787,-0.015794
1923.375,-0.25769,-0.019557343,-0.023001,-0.11165
1923.458333,0.22413,-0.674884742,-0.28945,-0.63111
1923.541667,-0.3461,-0.434684052,-0.078982,0.096477
1923.625,0.40595,-0.234960801,-0.0020888,0.51291
1923.708333,-0.85495,0.159643306,0.16176,0.25919
1923.791667,0.56236,0.253915787,0.16348,0.89847
1923.875,0.39759,0.399703602,0.23858,1.2861
1923.958333,-1.285,-0.093146535,-0.026358,-0.49426
1924.041667,-0.098329,-0.355166253,-0.10346,-0.049918
1924.125,-0.84035,-0.215130864,0.037466,0.85774
1924.208333,-0.25617,-0.237115598,-0.11501,0.1041
1924.291667,-0.42176,-0.955459811,-0.38655,-0.99179
1924.375,0.042246,-0.689807903,-0.27003,0.10097
1924.458333,-0.27469,-0.411463181,-0.16654,-0.02674
1924.541667,-1.7617,-0.787372868,-0.30186,-0.82952
1924.625,-0.94353,-0.809463778,-0.28092,-0.66941
1924.708333,-0.16755,-1.14732666,-0.43808,-0.42783
1924.791667,-1.2915,-1.577576474,-0.63639,-1.0311
1924.875,-0.39536,-0.763750347,-0.36266,0.13316
1924.958333,0.10808,-0.441550975,-0.24063,-1.0522
1925.041667,-1.364,-0.67594218,-0.30721,-0.60448
1925.125,-0.032692,-0.550944803,-0.24185,0.028883
1925.208333,-0.86108,-0.50732252,-0.22982,0.039382
1925.291667,-0.58229,-0.713487701,-0.25895,-0.19237
1925.375,0.96159,-0.238959511,0.0057144,0.068237
1925.458333,-0.78659,-0.417977125,-0.084939,-0.28153
1925.541667,0.024171,-0.161670083,-0.031176,-0.011296
1925.625,-1.4781,-0.665567426,-0.33346,-0.18624
1925.708333,0.86537,0.530593052,0.23981,-0.10069
1925.791667,0.90939,0.257177463,0.2466,0.39306
1925.875,-0.88336,0.102943963,0.14517,0.47884
1925.958333,1.3828,0.502133926,0.28808,1.3977
1926.041667,-0.13877,1.28844117,0.55101,1.9975
1926.125,0.025974,1.015497378,0.40323,0.97642
1926.208333,0.77959,1.207583024,0.51909,2.1608
1926.291667,2.2556,1.446822772,0.73525,1.5922
1926.375,0.20088,1.218861037,0.66836,0.70836
1926.458333,1.4358,1.130873122,0.5291,0.79973
1926.541667,-0.61984,1.139809614,0.47297,0.45526
1926.625,-0.32095,0.869917088,0.35097,0.41269
1926.708333,-0.93643,1.091876268,0.48345,-0.14764
1926.791667,1.9588,1.107287202,0.43496,1.2549
1926.875,1.2462,2.306928199,0.99287,1.8816
1926.958333,-1.1211,2.063738218,0.89411,0.15322
1927.041667,-1.0734,1.339340997,0.62547,0.83606
1927.125,0.94268,0.693638797,0.34836,0.66027
1927.208333,-1.7192,0.204302812,0.13813,-0.74798
1927.291667,0.1953,-0.02483912,-0.095354,-1.1828
1927.375,-1.3911,-0.367227144,-0.24416,-0.50157
1927.458333,0.16749,-0.449080329,-0.22802,-0.059389
1927.541667,-1.5368,-0.99878666,-0.47937,-0.0082433
1927.625,-0.024383,-0.668440105,-0.3213,-0.16804
1927.708333,1.1692,-0.932862474,-0.48602,-0.49461
1927.791667,-0.43494,-0.830275281,-0.44022,-0.44917
1927.875,0.15115,-0.557074977,-0.27722,-0.83666
1927.958333,-0.48915,-0.163135377,-0.18774,-1.0521
1928.041667,-1.1184,0.163711432,0.008651,1.042
1928.125,-0.59267,0.062093933,0.0039302,0.68713
1928.208333,0.60075,0.625690994,0.28653,0.37464
1928.291667,0.67326,0.082798199,0.034663,0.10813
1928.375,-0.21793,0.021196542,0.0028656,0.21091
1928.458333,0.7376,-0.040632558,0.026483,-0.01407
1928.541667,-0.14579,-0.671602723,-0.27365,-0.35261
1928.625,-1.3637,-1.122068554,-0.53573,-0.80251
1928.708333,-1.0026,-1.345364522,-0.62739,-0.69469
1928.791667,-0.32376,-0.745765267,-0.35925,-0.60975
1928.875,-0.19964,-0.509112703,-0.25275,0.23091
1928.958333,-0.78533,-0.380380655,-0.21586,0.18791
1929.041667,0.31206,-0.180546312,-0.13073,-0.15683
1929.125,-0.90428,0.148058558,-0.0083983,-0.77158
1929.208333,-1.2949,0.083916718,-0.0056699,-0.63258
1929.291667,-0.33286,0.084346079,-0.015615,-1.159
1929.375,-0.0035601,0.068042107,0.027049,-0.38147
1929.458333,0.75588,0.326605738,0.15703,-0.079156
1929.541667,-1.1031,0.601271849,0.27537,-0.17358
1929.625,-0.17168,0.623902013,0.23748,0.17238
1929.708333,0.5674,0.455672266,0.07253,0.49887
1929.791667,0.65092,0.253951276,0.053413,0.77466
1929.875,-0.088313,0.510024136,0.21202,0.51756
1929.958333,0.3637,0.986422161,0.48174,0.14697
1930.041667,0.886,1.310084087,0.55021,-1.3186
1930.125,0.037792,0.909639533,0.41545,-0.48309
1930.208333,-0.21617,0.520566339,0.23459,-0.040629
1930.291667,0.75476,0.499955603,0.36643,0.3267
1930.375,-1.0664,-0.199685982,-0.016637,-0.92444
1930.458333,-0.52344,-0.096783896,-0.0017642,-0.48881
1930.541667,0.00038399,0.208597997,0.10095,-0.53851
1930.625,-0.30276,0.78268794,0.40272,0.4218
1930.708333,-0.62391,1.222870157,0.55991,-0.39431
1930.791667,1.0992,0.685206152,0.20419,-0.49667
1930.875,0.11826,0.688422237,0.29061,-0.087122
1930.958333,-0.76219,0.928867706,0.3828,1.2818
1931.041667,0.20736,0.830565099,0.35897,2.2175
1931.125,-0.55669,0.726821363,0.34071,0.97785
1931.208333,0.52693,1.008597865,0.40707,0.59735
1931.291667,1.6138,0.943887257,0.38969,0.7939
1931.375,1.1176,1.250099391,0.61603,0.66181
1931.458333,0.88911,0.998372125,0.54972,0.23761
1931.541667,1.7035,0.485508943,0.27464,0.38133
1931.625,-0.55096,0.315112974,0.18855,0.25347
1931.708333,-1.0637,0.338864818,0.2584,-0.16649
1931.791667,-1.1621,-0.259289909,0.031129,-0.053566
1931.875,-0.66883,-0.525501259,-0.10979,-0.66734
1931.958333,-0.59646,-0.460027886,-0.15082,-0.54734
1932.041667,-1.6696,-0.887676996,-0.29089,-1.0272
1932.125,-0.23521,-0.680840383,-0.26029,-1.6027
1932.208333,1.1502,-0.356033174,-0.10773,0.82829
1932.291667,0.71202,-0.256691621,-0.085837,0.14129
1932.375,-0.77714,-0.49211573,-0.20893,-0.48168
1932.458333,0.38348,-0.691661687,-0.38229,-0.63384
1932.541667,-0.98213,-1.040535392,-0.57705,-1.0598
1932.625,0.056138,-1.154837391,-0.59293,-0.61415
1932.708333,-0.94009,-1.330249925,-0.68492,-0.68525
1932.791667,-0.48087,-0.058896626,-0.16486,0.35481
1932.875,-0.11217,0.105604883,-0.075121,0.042711
1932.958333,-0.79849,-0.184199651,-0.16996,-0.8176
1933.041667,-1.3793,-0.793042369,-0.39872,-1.3446
1933.125,-1.3309,-1.00180221,-0.50306,-1.4378
1933.208333,0.1034,-1.124199797,-0.45402,-0.57727
1933.291667,-0.35355,-0.986444645,-0.49542,-0.73072
1933.375,-1.4502,-2.118930999,-0.93199,-1.2455
1933.458333,-1.5441,-1.850224441,-0.86904,-1.1748
1933.541667,-1.2091,-2.343674101,-1.1284,-1.0666
1933.625,0.2567,-1.983358723,-0.912,-0.5038
1933.708333,-0.95509,-2.348612845,-1.0281,-1.4525
1933.791667,0.26367,-1.850932164,-0.75221,-0.72386
1933.875,-0.57101,-0.441644668,-0.24443,0.33077
1933.958333,0.62927,-0.588728686,-0.26237,-1.2556
1934.041667,-0.75111,-0.228286969,-0.13538,0.029516
1934.125,1.3694,0.572625521,0.22364,1.8553
1934.208333,1.1763,1.561572373,0.68596,1.5814
1934.291667,0.59566,1.420188706,0.67503,0.9447
1934.375,0.7407,0.894986452,0.52686,0.75378
1934.458333,-1.1231,0.517387243,0.3535,-0.28413
1934.541667,-1.2897,0.301397744,0.18279,-0.32238
1934.625,-0.8088,0.833348819,0.40366,0.064924
1934.708333,0.51608,0.618397766,0.2614,0.032209
1934.791667,-0.19924,0.31504033,0.15229,0.32733
1934.875,0.37484,0.871166822,0.37449,1.0285
1934.958333,-0.18956,0.807757142,0.3853,0.84922
1935.041667,1.0261,0.372109729,0.21694,-0.3486
1935.125,-1.1277,0.475587793,0.25585,1.013
1935.208333,-0.11775,0.186828356,0.09046,-1.0005
1935.291667,1.1071,0.603981951,0.37235,0.025135
1935.375,0.2526,0.598993813,0.27779,-0.21997
1935.458333,1.1555,0.742012341,0.31755,0.12552
1935.541667,-0.66955,0.314929587,0.071219,-0.3237
1935.625,-0.1124,0.010516054,-0.069959,-0.21637
1935.708333,1.1265,0.406482394,0.20465,0.080048
1935.791667,0.24265,1.179050152,0.44061,-0.83526
1935.875,-0.23556,0.875353432,0.28182,-0.59914
1935.958333,1.6839,1.307522713,0.47937,0.882
1936.041667,1.2036,1.167381286,0.4711,0.64472
1936.125,2.1505,1.299225076,0.53518,-1.299
1936.208333,-0.52459,1.258193721,0.58618,-0.62717
1936.291667,0.96767,1.261555595,0.60608,0.2928
1936.375,0.41931,1.187390916,0.75313,0.26549
1936.458333,1.9202,1.917550303,1.0529,1.1487
1936.541667,0.33933,1.695306581,0.96439,0.31847
1936.625,0.13106,1.657982035,0.88492,0.39318
1936.708333,-0.23833,1.341612644,0.6317,-0.18164
1936.791667,0.91557,1.859612566,0.76296,1.1568
1936.875,0.071796,2.05613325,0.91949,0.6974
1936.958333,-1.1708,1.596601866,0.67073,-0.11156
1937.041667,-1.3446,0.285275636,0.087678,-1.4829
